Submersible Pumps Mining;;;;;;;;
DS 423 – Storm Water Pump Station;;;;;;;;
J2002- Jumeirah Golf State Phase B;;;;;;;;
Submersible Pump LIBSCO;;;;;;;;
Sewage Pump Station Contract (No. 2) at Airport Jeddah City;;;;;;;;
ADM and Airport Storm Water Pump Stations;;;;;;;;
Sohar 4IWP Waste Sea Water Submersible Pump;;;;;;;;
ESP Submersible Pump 330 m3/h;;;;;;;;
DS305-Interconnecting Al-Quoz Developments to DM'S Sewerage System;;;;;;;;
Ned Al Sheba Sewage PS;;;;;;;;
Budget quote for AVL registration;;;;;;;;
Arazati;;;;;;;;
KGHM-Flygt replacement pump;;;;;;;;
Majmaa WTP;;;;;;;;
Al Kharj Wells;;;;;;;;
HD;;;;;;;;
SSAB;;;;;;;;
Marassi lagoon water quality enhancement;;;;;;;;
Diving center Typhoon;;;;;;;;
DS429 -  Stormwater - Creek Discharge;;;;;;;;
Atyrau oil refinery;;;;;;;;
Baku sewage project;;;;;;;;
Palvlodar oil refinery;;;;;;;;
Kazakhstan mine;;;;;;;;
Sharjah Central Storm Water Pump Stations;;;;;;;;
Stormwater drainage pumps;;;;;;;;
Surf Ranch Desalination Plant;;;;;;;;
DS419 - Upgrading and Rehabilitation of Deira Stormwater System;;;;;;;;
UNDP-PAL-00312;;;;;;;;
KAFA - Jeddah Storm Water;;;;;;;;
Gasmeth Project - Lake Kivu;;;;;;;;
Claymore;;;;;;;;
Drinking water P.S. in Croatia;;;;;;;;
VFD for MRC Alon Tavor Power Station;;;;;;;;
New Bobrek Project;;;;;;;;
Mery's Creek Indirect Reclamation Project (Intake);;;;;;;;
LAXEY PHASE 2;;;;;;;;
TME251103 - KAFA1 to Torishima;;;;;;;;
Pump Station V4 and V5;;;;;;;;
Mirfa to Torishima;;;;;;;;
Canal San Jose en Zamora-pumps;;;;;;;;
KASKIDA;;;;;;;;
Trillum per ITER-Nuclear;;;;;;;;
GATO DO MATO - MODEC;;;;;;;;
Qemetica;;;;;;;;
Pavlodar oil refinery;;;;;;;;
North Field Production Sustainability - Comp 4;;;;;;;;
Tizert Dewatering pumps - Morocco;;;;;;;;
EPIC1-Bul Hanine greenfield of BF redevelopment Project;;;;;;;;
DESALADORA ALICANTE II;;;;;;;;
Acacia Ridge;;;;;;;;
Red-Hook WRRF;;;;;;;;
Lake Kivu - Methane Gas Extract;;;;;;;;
DS412 - DM Storm Water PS;;;;;;;;
Doheny Ocean Desalination Project, CA;;;;;;;;
EDAM LA ALDEA;;;;;;;;
ANGUILLE;;;;;;;;
2202-213 Kz B1 Food Hub - Secondary Infrastructure- Storm Drainage Pumping Station;;;;;;;;
MOHO BILONDO - ALIMA;;;;;;;;
LAXEY SMALLER PUMP;;;;;;;;
Openpit Zapadny;;;;;;;;
DS-255 COMPLETION OF THE DUBAI SOUTH PUMPING STATION AND MAIN LINE;;;;;;;;
Bay du Nord;;;;;;;;
Bay du Nord;;;;;;;;
Consolidaded WELL (1);;;;;;;;
SHEARWATER;;;;;;;;
Ilijan LNG Terminal in Batangas;;;;;;;;
Willamette Water;;;;;;;;
Liparoo;;;;;;;;
TIP-Keepit RWS;;;;;;;;
TIP-Manning River;;;;;;;;
TIP-Paradise Weir;;;;;;;;
Oven Mountain PSPP;;;;;;;;
Sea Water Intake;;;;;;;;
No indica1;;;;;;;;
Pomona;;;;;;;;
Yungera River;;;;;;;;
Bul Hanine PS3K;;;;;;;;
Coquimbo para Desaladora en Chile;;;;;;;;
CULZEAN replacement motor;;;;;;;;
Seeh City in AL-Khar;;;;;;;;
El Cangrejo;;;;;;;;
SWLP-Sirung to Tema Ulung;;;;;;;;
CPD Sines Portugal;;;;;;;;
Elgin Franklin FWP;;;;;;;;
NORTH FIELD COMP5;;;;;;;;
POZO TURBIO 8;;;;;;;;
PROCESSO NASSER;;;;;;;;
Mashinniy channel;;;;;;;;
NORTH FIELD COMP5 SERVICE SWLP;;;;;;;;
Subsea China;;;;;;;;
Aigües de Barcelona Pou 5;;;;;;;;
Tentekskaya mine;;;;;;;;
GBSRPU LNG regasification terminal;;;;;;;;
DS 269-YS-24 - idem ZBMQ-20830;;;;;;;;
Pozo Aguas de la Matnza (Tenerife);;;;;;;;
Agua Fría;;;;;;;;
DS 204 - Sewage Pump Station;;;;;;;;
Idem ZBMQ-21112;;;;;;;;
North Field Production Sustainability - Comp 5;;;;;;;;
FOX RIVER GROVE;;;;;;;;
Abu Dhabi SCS Rehabilitation Project;;;;;;;;
BP ETAP;;;;;;;;
Lagoa Ácida;;;;;;;;
Orlovsky openpit;;;;;;;;
ETAP BESOS;;;;;;;;
VILLAHERMOSA (TABASCO);;;;;;;;
CODA Terminal Carbon Capture;;;;;;;;
New obour - Pumping station;;;;;;;;
KGHM;;;;;;;;
PREMIUM MOTOR;;;;;;;;
Pou 15 (Aigües de Barcelona);;;;;;;;
P08;;;;;;;;
Concurso EMAYA 2025;;;;;;;;
Dev of Sheikh Jaber Al-Ahmad Al-Saba Road - RCRC;;;;;;;;
PROMAN TOPOLOBAMBO;;;;;;;;
KEZAD FOOD HUB PS;;;;;;;;
Pumping facilities station for TSE at Al Hair (FF no. OP-24-504650);;;;;;;;
Arar Well Field 2;;;;;;;;
Bomba Sustitución para Puerto de Rosario;;;;;;;;
GEO MARE;;;;;;;;
Cobra para Canal Isabel II (G-8);;;;;;;;
STURE WASTEWATER TREATMENT PLANT UPGRADE PROJECT;;;;;;;;
Almas Bannerton;;;;;;;;
Spare Jet Water Motor;;;;;;;;
EFAFLU-PORTUGAL;;;;;;;;
CHAPALA;;;;;;;;
Karaganda Water Utility;;;;;;;;
KGHM-2;;;;;;;;
Shiloh Pump Station North Texas;;;;;;;;
Sustituir equipo NS 111417;;;;;;;;
Pozo Sondeo Tenerife;;;;;;;;
Equipo sust. Puerto Rosario (Fuerteventura);;;;;;;;
EYRE DESALINATION PLANT;;;;;;;;
FLOTTA;;;;;;;;
NFPS motor respuesto ZBMQ-21371;;;;;;;;
Jangk Rik;;;;;;;;
Thames Water;;;;;;;;
Op.Esp.2025-06;;;;;;;;
Reuse from North Taif Treatment Plant;;;;;;;;
Fujeirah Stormwater Pumps;;;;;;;;
Zacatecas;;;;;;;;
Drainage System Bangladesh;;;;;;;;
Angola Malanje;;;;;;;;
COQUIMBO;;;;;;;;
Aguayo II;;;;;;;;
Maydan Mahzam field - PS2L;;;;;;;;
Jangk Rik;;;;;;;;
CHIRA SORIA;;;;;;;;
Baleine III;;;;;;;;
DS 429 - Submersible Pumps;;;;;;;;
P66/P69;;;;;;;;
COQUIMBO;;;;;;;;
Alex Water Co Project;;;;;;;;
Honor Oak 5 - 6 new pumps;;;;;;;;
Baleine III;;;;;;;;
Beryl Bravo;;;;;;;;
Equipos Chihuahua;;;;;;;;
Sustituir equipo NS 10000142 (AIGÜES DEL PRAT);;;;;;;;
Borehole Pumps;;;;;;;;
HOMOKHÁTSÁG PROJEKT;;;;;;;;
Request For Quotation -SWLP;;;;;;;;
EYRE DESALINATION PLANT;;;;;;;;
RETROFIT MALAYSIA;;;;;;;;
NGOMA second unit;;;;;;;;
p;;;;;;;;
Laxey Order 2;;;;;;;;
Maydan Mahzam;;;;;;;;
Hammerfest FW;;;;;;;;
MOTOR TANDEM;;;;;;;;
Bombas Salmuera San Pedro de Pinatar;;;;;;;;
MAD DOG PHASE II;;;;;;;;
Pozos Santa Coloma de Gramanet;;;;;;;;
Susti equipo Aquagest (NS204710);;;;;;;;
GANNET - flowserve replacement;;;;;;;;
Pompe Sommerse area riservata- HDE;;;;;;;;
Pompe Sommerse area riservata- HDE;;;;;;;;
Submersible Pumps;;;;;;;;
Northwest Natuna;;;;;;;;
NORTH FIELD COMP4;;;;;;;;
KBRU;;;;;;;;
GPW;;;;;;;;
SP Energy - FPSO Upgrade;;;;;;;;
Bomba Submersa;;;;;;;;
Serra do Mel RN;;;;;;;;
Borehole Pumps;;;;;;;;
Albacora FPSO;;;;;;;;
KoBold Mingoba;;;;;;;;
Seawater Well Pumps;;;;;;;;
ETAP ARBÓN;;;;;;;;
PSKW EBENSEE;;;;;;;;
Greater PAJ;;;;;;;;
Kaiping 11-4, block 18-1;;;;;;;;
Shaft Dewatering Pump;;;;;;;;
Kamoa Mine;;;;;;;;
Desaladora en Jávea (Alicante);;;;;;;;
Abastecimiento rio Alamonte en Cáceres;;;;;;;;
NORTH FIELD COMP4;;;;;;;;
MOTOR TANDEM > ML-29;;;;;;;;
Sakarya FPU;;;;;;;;
Peregrino;;;;;;;;
BOMBA SUMERGIBLE PARA BARCAZA;;;;;;;;
FPSO Singapore;;;;;;;;
Lenin Mine, Arcelor Mittal;;;;;;;;
Sea water booster;;;;;;;;
Dong Fang CCUS - carbon capture, utilization and storage;;;;;;;;
-;;;;;;;;
Kazakhstan mine;;;;;;;;
Geothermal cooling projects - Caymand;;;;;;;;
SQM;;;;;;;;
Maydan Mahzan - FWP;;;;;;;;
Alba Northern Platform;;;;;;;;
Additional Witnessed Tests - Al Wakra;;;;;;;;
RFQ 023997;;;;;;;;
MATORKA , CHAR AQUACULTURE;;;;;;;;
Orion Minerals Prieska Dewatering;;;;;;;;
Baleine 2 FPSO;;;;;;;;
MANFOUHA TSE - BADEAH;;;;;;;;
SEGUIAGUA (Concurso 26 equipos);;;;;;;;
CAW MPWSP Desal Intake Wells;;;;;;;;
Sewage Pumps - RAKWA;;;;;;;;
Mina Kinross;;;;;;;;
Claymore;;;;;;;;
Equipo Cariñena;;;;;;;;
Concurso EMAYA 2025;;;;;;;;
Bahía Alcudia (Reposición);;;;;;;;
MAKKHA LIFT STATION REHABILITATION;;;;;;;;
Centrum - Idem ZBMQ-20679;;;;;;;;
Desaladora Laayoune;;;;;;;;
Waskerley Site;;;;;;;;
Waskerley Site;;;;;;;;
Waikirie Olives Project;;;;;;;;
River Pumpstation, Townville;;;;;;;;
Su Tu Trang 2B;;;;;;;;
COPPERMILLS THAMES WATER;;;;;;;;
Su Tu Trang 2B;;;;;;;;
Maersk Qatar;;;;;;;;
Alba Northern Platform;;;;;;;;
Maine PSHPP;;;;;;;;
TANGGA BARAT - LB SUBSTITUTION;;;;;;;;
Silver City Energy Storage Project;;;;;;;;
Kuzembaeva mine;;;;;;;;
North East Balqa WWTP;;;;;;;;
Natoma Intake;;;;;;;;
Hsinchu - Additional Inspections;;;;;;;;
Estudo de implantação de adutora de água bruta;;;;;;;;
Albacora FPSO;;;;;;;;
Weir replacement;;;;;;;;
Samherji Fiskeldi;;;;;;;;
Per Aarsleff AS;;;;;;;;
Al Jubail Lift Station;;;;;;;;
Cap Lopez FLNG project;;;;;;;;
Aguas Guariroba;;;;;;;;
UTE AZCUE INGETEAM PARA CANAL;;;;;;;;
Kombat mine, Trigon metals;;;;;;;;
MIRANI PROJECT;;;;;;;;
SUNWATER- REPLACEMENT PLEUGER;;;;;;;;
New Living Quarter (NLQ) Platform;;;;;;;;
PHS 12MW - #HPP25147;;;;;;;;
MODEC FPSO;;;;;;;;
Intake Pumping Station - Aswan Area;;;;;;;;
Supply of ESP Pumps;;;;;;;;
Dixtone;;;;;;;;
Maydan Mazdan;;;;;;;;
ESP Pumps;;;;;;;;
Sea Water Pumps;;;;;;;;
NORTH FIELD COMP4 jockey pumps;;;;;;;;
NORTH FIELD COMP4 service and Jockey;;;;;;;;
Tangkulo FWP;;;;;;;;
Bolko additional pump;;;;;;;;
ZBMQ-21330 MOTOR SUSTITUCIÓN;;;;;;;;
Tenteksaya mine;;;;;;;;
Raw Water Submersible Pump with Motor;;;;;;;;
Sea Water Lift Pump;;;;;;;;
SEGUIAGUA (SACMEX)_CONCURSO 2025;;;;;;;;
RP-51796_rev01 Repair Sulzer Burgos Northfield;;;;;;;;
RP-51802 - Diagnosis SPP PUMPS- SN 102816;;;;;;;;
RP-6036 Ruhrpumpen Diagnosis;;;;;;;;
RP-51803- AZCUE-Prueba en carga;;;;;;;;
RP-51804- Diagnosis EUREKA - sn 103318;;;;;;;;
RP-6037- Sulzer Brasil - Diagnosis 100516;;;;;;;;
OF-1616-25;;;;;;;;
OF-1615-25;;;;;;;;
OF-1620-25;;;;;;;;
OF-1599-25;;;;;;;;
OF-1625-25;;;;;;;;
OF-1626-25;;;;;;;;
RP-3043 - Diagnosis at MKE for Sulzer Canada - sn 109114;;;;;;;;
RP-3042 - Diagnosis and Repair at MKE SULZER PASADENA - SN 101915;;;;;;;;
RP-51806- Motor Overhaul ML33 - Eureka - sn 114512;;;;;;;;
OF-1634-25;;;;;;;;
RP-51808 - Diagnosis SPP Pumps - SN 104714;;;;;;;;
OF-1614-25;;;;;;;;
WHALE SPARTA spare motor;;;;;;;;
Albacora FPSO - Misc Berhad;;;;;;;;
Kuzembaeva mine;;;;;;;;
Bruce;;;;;;;;
Shearwater;;;;;;;;
Abayskaya mine;;;;;;;;
RFP288LD Dubai South;;;;;;;;
EXMAR FSRU Study EEMSHAVEN SWLP;;;;;;;;
Diving center Typhoon;;;;;;;;
MAYDAN MAZHAN;;;;;;;;
AQABA-AMMAN WATER DESALINATION AND CONVEYANCE PROJECT (AAWDCP);;;;;;;;
NEON FIELD DEVELOPMENT;;;;;;;;
KCM Pump;;;;;;;;
Sustitución NS207717;;;;;;;;
Confederación Hidrográfica de Tajo;;;;;;;;
Bul Hanine;;;;;;;;
Bul Hanine FWP;;;;;;;;
MAYDAN MAZHAN;;;;;;;;
Proyecto Doheny Beach Acciona;;;;;;;;
Maydam Mahzan - FWP;;;;;;;;
Forties Alpha P65;;;;;;;;
Albacora FWP;;;;;;;;
Cakerawala SWLP;;;;;;;;
Umm Shaif - SWLP;;;;;;;;
Park Lane;;;;;;;;
Minera Kinross;;;;;;;;
Laxey spare pump motor;;;;;;;;
Bethany Reservoir Pumping Plant;;;;;;;;
Abyz mine;;;;;;;;
Captación aguas de Petorca;;;;;;;;
Green Amonia FPSO SWLP;;;;;;;;
Albacora FPSO - SWLP;;;;;;;;
Astillero Balboa;;;;;;;;
HY1878-Bombas para Central Reversible;;;;;;;;
LV Vertical motors & related VFDs for Hungary;;;;;;;;
Buzios XII P91;;;;;;;;
El Sehreg & Tahta No 5. - Assuit city;;;;;;;;
Surbiton P3 & P4;;;;;;;;
Desaladora Los Cabos (Reposición);;;;;;;;
KAKG-A Platform - Kumang cluster development;;;;;;;;
KAKG-A Platform - Kumang cluster development;;;;;;;;
Zafranal;;;;;;;;
Replacement motor 113817;;;;;;;;
Bukhtarma HPP;;;;;;;;
Ruya Living Quarters;;;;;;;;
NLQ Ruya B1;;;;;;;;
Deep Well Pumps;;;;;;;;
Deep Well Pumps - Paraná;;;;;;;;
RCP-006 - BCRUA 6th PUMP;;;;;;;;
ETAR BADAJOZ;;;;;;;;
Sustitución PVHB-15257 HE810;;;;;;;;
DS 307 - IP68 Motor;;;;;;;;
Storm Water Pumps;;;;;;;;
KAKG -A KUMANG;;;;;;;;
SAMSUNG FLNG Projects;;;;;;;;
EDAM BREÑA (LA PALMA);;;;;;;;
NLQ Ruya;;;;;;;;
NORTH FIELD 4 Jockey and Service Pump;;;;;;;;
South Of Al-Owaynat Intake Pumping St;;;;;;;;
KAKG -A KUMANG;;;;;;;;
Openpit Zhomart;;;;;;;;
DINORWIG POWER STATION - NORTH;;;;;;;;
CLAYMORE;;;;;;;;
PROYECTO ANTOFAGASTA;;;;;;;;
Jubail-Beradah WTS-Motor and VFD;;;;;;;;
Jubail-Beradah WTS-Motor and VFD;;;;;;;;
Jubail-Beradah WTS-Motor and VFD;;;;;;;;
Jubail-Beradah WTS-Motor and VFD;;;;;;;;
Jubail-Beradah WTS-Motor and VFD;;;;;;;;
Jubail-Beradah WTS-Motor and VFD;;;;;;;;
Jubail-Beradah WTS-Motor and VFD;;;;;;;;
Aktogay mine;;;;;;;;
Shakhtinskaya mine;;;;;;;;
Centrifugal VERTICAL Sump Pump;;;;;;;;
KAKG A KUMANG;;;;;;;;
AGUAS DE SALTILLO (2026);;;;;;;;
PLANTA MUYUGUARDA;;;;;;;;
RP-3050 -Diagnosis - Sulzer Pumps Services - SN 101915;;;;;;;;
VEGA DE TERA - PUMP STORAGE;;;;;;;;
FLOCEAN DEEP;;;;;;;;
RAG replacement motor;;;;;;;;
Capital Improvement Program (CIP), San Diego County, CA;;;;;;;;
CO2 CAPTURE;;;;;;;;
Corpus Christi SWRO, TX;;;;;;;;
Foix SWRO, Tarragona;;;;;;;;
WIP Project. Jordan lake Intake, NC;;;;;;;;
Travilah Quarry Conversion Project  (Rockville Quarry) - Maryland, USA;;;;;;;;
Philippines - Iloilo Project;;;;;;;;
Tainan Desalination;;;;;;;;
Gabal;;;;;;;;
Sitra Independent Water and Power Project (Sitra IWPP);;;;;;;;
Laayoune SWRO;;;;;;;;
Record-breaking mega desal plant in Morocco;;;;;;;;
Alexandría West WWTP Project;;;;;;;;
GLWA’s Capital Improvement Plan (CIP), MI;;;;;;;;
Quriyat Water Treatment Plant;;;;;;;;
COQUIMBA CHILE;;;;;;;;
Mining Dewatering Project;;;;;;;;
AQABA-AMMAN WATER DESALINATION AND CONVEYANCE PROJECT (AAWDCP);;;;;;;;
Qatar South;;;;;;;;
Northern Water Supply Project;;;;;;;;
Harbor Island SWRO, TX;;;;;;;;
Capital Express Central Project;;;;;;;;
DCA;;;;;;;;
Marty Leonard Wetlands Water Project, TX;;;;;;;;
Kachess Drought Relief Pumping Plant, WA;;;;;;;;
Projects in the Area of Austin, TX;;;;;;;;
Projects in the Area of El Paso, TX;;;;;;;;
Atlanta - Department of Watershed Management (DWM), GA;;;;;;;;
Infrastructure Improvement Program, MA;;;;;;;;
New York City DEP, NY - Projects (Included Red Rook WWTP), NY;;;;;;;;
Pacheco Reservoir Expansion Project, CA;;;;;;;;
North Field Production Sustainability (NFPSH) Package 4;;;;;;;;
6th October City West (phase 3);;;;;;;;
El Alamein;;;;;;;;
Qatar West;;;;;;;;
Qatar North;;;;;;;;
Ras Al Khayma Storm Water Plant;;;;;;;;
SP Energy - FPSO Upgrade;;;;;;;;
Bul Hanine Offshore Oilfield Expansion(Package 1);;;;;;;;
RP 2x Endless Junction;;;;;;;;
